CODA Motion Analysis: throw0008.MDF [throw_1.stp]
Graph data: "export: scapula_humerus  *  Time"
Time	Marker Position																								Vector Angle		
Time	distal_hand.X	distal_hand.Y	distal_hand.Z	proximal_hand.X	proximal_hand.Y	proximal_hand.Z	distal_radius.X	distal_radius.Y	distal_radius.Z	proximal_radius.X	proximal_radius.Y	proximal_radius.Z	distal_humerus.X	distal_humerus.Y	distal_humerus.Z	proxinmal_humerus.X	proxinmal_humerus.Y	proxinmal_humerus.Z	distal_scapula.X	distal_scapula.Y	distal_scapula.Z	proximal_scapula.X	proximal_scapula.Y	proximal_scapula.Z	wrist__forearm	foream_arm	scapula_humerus
0.52500	717.33	-270.64	532.36	678.15	-261.35	571.23	654.83	-246.56	590.42	413.51	-267.27	718.01	399.87	-268.71	729.13	322.29	-250.25	1043.57	321.51	-230.16	1078.92	244.48	-216.94	1003.37	-16.91	131.72	59.41
0.53000	719.44	-271.02	534.20	679.97	-262.43	572.72	656.61	-247.37	591.77	414.69	-267.41	718.24	401.02	-268.85	729.28	322.03	-250.70	1043.34	321.12	-230.30	1078.72	244.25	-217.33	1003.04	-16.70	131.72	59.56
0.53500	721.53	-271.80	536.14	681.77	-263.31	574.19	658.33	-248.19	593.07	415.85	-267.55	718.49	402.11	-268.96	729.43	321.70	-251.10	1043.13	320.76	-230.66	1078.56	244.01	-217.63	1002.75	-16.39	131.73	59.74
0.54000	724.57	-272.96	538.16	683.50	-264.36	575.71	659.98	-248.93	594.37	416.92	-267.67	718.76	403.09	-269.08	729.56	321.42	-251.53	1042.94	320.47	-231.08	1078.40	243.81	-217.90	1002.56	-15.33	131.71	59.91
0.54500	727.59	-273.74	540.17	684.77	-265.41	577.07	661.58	-249.64	595.54	418.01	-267.83	719.03	404.08	-269.17	729.72	321.14	-251.93	1042.81	320.25	-231.53	1078.26	243.71	-218.28	1002.42	-13.87	131.72	60.10
0.55000	730.61	-274.48	542.14	686.01	-266.21	578.43	663.10	-250.41	596.72	418.96	-267.97	719.23	405.08	-269.29	729.88	321.08	-252.36	1042.71	320.05	-231.98	1078.12	243.63	-218.62	1002.27	-12.49	131.68	60.25
0.55500	732.55	-274.80	544.01	687.10	-267.19	579.78	664.63	-251.15	597.93	419.93	-268.05	719.40	406.13	-269.38	730.08	320.98	-252.76	1042.61	319.84	-232.44	1077.99	243.62	-218.94	1002.10	-11.80	131.64	60.37
0.56000	733.52	-275.56	545.68	688.58	-267.98	581.26	666.12	-251.88	599.13	420.83	-268.09	719.58	407.07	-269.46	730.23	320.89	-253.16	1042.52	319.60	-232.88	1077.88	243.61	-219.29	1001.91	-12.21	131.58	60.44
0.56500	734.41	-276.23	547.44	690.02	-268.74	582.72	667.53	-252.52	600.36	421.80	-268.10	719.77	407.97	-269.48	730.40	320.74	-253.58	1042.45	319.35	-233.34	1077.81	243.61	-219.76	1001.72	-12.57	131.53	60.49
0.57000	735.27	-276.86	549.19	691.94	-269.75	584.27	668.85	-253.15	601.54	422.74	-268.12	719.96	408.87	-269.53	730.59	320.68	-254.05	1042.41	319.20	-233.78	1077.76	243.60	-220.18	1001.57	-13.30	131.49	60.57
0.57500	737.99	-277.88	551.29	693.39	-270.52	585.69	670.08	-253.78	602.75	423.65	-268.10	720.14	409.73	-269.60	730.73	320.66	-254.50	1042.36	319.14	-234.21	1077.75	243.60	-220.49	1001.47	-12.17	131.42	60.67
0.58000	739.72	-278.89	553.24	695.26	-271.28	587.24	671.37	-254.44	603.95	424.42	-268.04	720.29	410.52	-269.65	730.86	320.63	-254.93	1042.33	319.14	-234.65	1077.73	243.68	-220.91	1001.39	-12.18	131.32	60.76
0.58500	741.44	-279.91	555.07	696.57	-271.99	588.67	672.65	-255.09	605.16	425.18	-268.06	720.41	411.30	-269.67	730.96	320.68	-255.31	1042.32	319.11	-235.09	1077.70	243.75	-221.35	1001.34	-11.86	131.20	60.85
0.59000	742.15	-280.85	556.69	697.76	-272.67	590.09	673.95	-255.66	606.31	425.91	-268.03	720.53	412.05	-269.66	731.12	320.72	-255.73	1042.33	319.07	-235.53	1077.68	243.82	-221.75	1001.31	-12.23	131.08	60.93
0.59500	743.82	-281.35	558.31	698.89	-273.31	591.45	675.20	-256.25	607.46	426.65	-267.98	720.68	412.81	-269.64	731.28	320.78	-256.18	1042.34	319.00	-235.98	1077.66	243.84	-222.17	1001.23	-11.92	130.97	61.00
0.60000	745.40	-281.83	559.94	699.53	-273.67	592.72	676.42	-256.79	608.62	427.37	-267.96	720.85	413.50	-269.63	731.46	320.90	-256.62	1042.34	318.96	-236.43	1077.68	243.86	-222.64	1001.19	-11.29	130.85	61.07
0.60500	746.95	-282.27	561.56	700.71	-274.56	594.03	677.63	-257.29	609.89	428.06	-267.94	721.06	414.18	-269.62	731.61	320.95	-257.04	1042.36	318.96	-236.87	1077.70	243.88	-223.25	1001.22	-11.07	130.71	61.17
0.61000	748.46	-283.20	563.11	701.31	-274.94	595.24	678.75	-257.82	611.08	428.71	-267.92	721.24	414.79	-269.61	731.78	321.05	-257.45	1042.39	318.92	-237.27	1077.72	243.93	-223.74	1001.27	-10.50	130.57	61.24
0.61500	749.93	-283.60	564.65	702.34	-275.80	596.50	679.76	-258.31	612.25	429.32	-267.93	721.44	415.40	-269.63	731.90	321.04	-257.90	1042.46	318.86	-237.70	1077.76	243.95	-224.26	1001.24	-10.23	130.46	61.29
0.62000	751.30	-284.10	566.11	703.73	-276.40	597.85	680.74	-258.75	613.35	429.97	-267.97	721.64	415.99	-269.65	732.09	321.06	-258.35	1042.52	318.73	-238.13	1077.78	243.93	-224.77	1001.21	-10.36	130.36	61.33
0.62500	752.58	-284.53	567.52	704.68	-276.68	599.07	681.66	-259.24	614.45	430.64	-267.99	721.86	416.65	-269.65	732.29	321.00	-258.78	1042.57	318.65	-238.59	1077.84	243.89	-225.30	1001.32	-10.21	130.30	61.47
0.63000	753.75	-285.04	568.95	706.05	-277.48	600.37	682.63	-259.68	615.51	431.23	-268.01	722.13	417.28	-269.68	732.53	320.95	-259.20	1042.59	318.60	-239.05	1077.88	243.87	-225.86	1001.40	-10.39	130.24	61.59
0.63500	754.90	-285.52	570.32	706.47	-277.75	601.48	683.59	-260.10	616.59	431.78	-268.11	722.36	417.89	-269.70	732.75	320.94	-259.69	1042.65	318.54	-239.51	1077.93	243.86	-226.33	1001.46	-9.98	130.15	61.69
0.64000	755.95	-285.98	571.72	707.82	-278.31	602.69	684.52	-260.53	617.62	432.35	-268.11	722.63	418.45	-269.77	732.95	320.94	-260.16	1042.71	318.45	-239.95	1077.96	243.80	-226.79	1001.48	-10.15	130.08	61.78
0.64500	757.04	-286.49	572.94	708.61	-278.85	603.78	685.36	-260.95	618.60	432.95	-268.19	722.85	418.96	-269.87	733.14	320.83	-260.62	1042.76	318.37	-240.39	1078.00	243.69	-227.25	1001.56	-10.04	130.03	61.92
0.65000	758.03	-286.56	574.16	709.35	-279.10	604.77	686.11	-261.39	619.46	433.48	-268.30	723.08	419.45	-270.00	733.32	320.73	-261.05	1042.76	318.29	-240.87	1078.05	243.49	-227.80	1001.60	-9.86	130.00	62.07
0.65500	759.01	-287.10	575.23	710.03	-279.88	605.74	686.89	-261.82	620.33	434.05	-268.40	723.30	419.99	-270.10	733.51	320.58	-261.50	1042.77	318.18	-241.34	1078.10	243.36	-228.22	1001.63	-9.76	129.98	62.19
0.66000	759.85	-287.64	576.24	710.22	-280.09	606.55	687.65	-262.23	621.16	434.56	-268.50	723.48	420.56	-270.20	733.73	320.47	-261.96	1042.80	318.07	-241.76	1078.13	243.19	-228.61	1001.68	-9.40	129.96	62.35
0.66500	760.65	-288.16	577.11	710.83	-280.53	607.38	688.43	-262.64	621.94	435.10	-268.59	723.67	421.09	-270.35	733.91	320.32	-262.44	1042.80	317.94	-242.22	1078.12	243.08	-229.19	1001.70	-9.41	129.95	62.48
0.67000	762.22	-288.65	578.06	711.39	-280.74	608.09	689.14	-263.06	622.69	435.62	-268.71	723.82	421.52	-270.47	734.07	320.22	-262.87	1042.78	317.81	-242.67	1078.11	242.96	-229.64	1001.69	-8.83	129.91	62.58
0.67500	762.82	-289.12	578.80	712.02	-281.13	608.72	689.77	-263.50	623.34	436.13	-268.79	724.00	421.95	-270.63	734.22	320.07	-263.30	1042.75	317.70	-243.13	1078.09	242.86	-230.06	1001.66	-8.85	129.92	62.67
0.68000	763.38	-289.67	579.43	713.06	-281.85	609.36	690.27	-263.92	623.87	436.53	-268.92	724.14	422.39	-270.79	734.33	319.96	-263.74	1042.71	317.61	-243.56	1078.04	242.77	-230.50	1001.69	-9.18	129.93	62.80
0.68500	762.93	-290.21	579.83	713.64	-282.04	609.80	690.78	-264.39	624.30	436.88	-269.09	724.23	422.84	-270.91	734.42	319.88	-264.20	1042.66	317.54	-244.00	1078.00	242.66	-230.95	1001.75	-9.82	129.96	62.95
0.69000	763.36	-290.75	580.20	714.59	-282.73	610.30	691.27	-264.86	624.69	437.28	-269.21	724.30	423.21	-271.05	734.48	319.82	-264.61	1042.62	317.46	-244.47	1077.95	242.52	-231.41	1001.79	-10.27	129.96	63.09
0.69500	763.72	-291.28	580.53	715.05	-282.89	610.55	691.74	-265.28	625.05	437.71	-269.41	724.34	423.58	-271.15	734.52	319.71	-265.04	1042.52	317.39	-244.93	1077.89	242.38	-231.90	1001.79	-10.32	129.98	63.22
0.70000	764.08	-291.80	580.80	714.95	-283.31	610.71	692.17	-265.79	625.36	438.09	-269.62	724.39	423.89	-271.31	734.55	319.60	-265.46	1042.45	317.26	-245.41	1077.82	242.29	-232.42	1001.73	-10.04	130.00	63.29
0.70500	764.42	-292.76	581.14	715.24	-283.76	610.87	692.67	-266.20	625.59	438.50	-269.80	724.44	424.22	-271.47	734.55	319.53	-265.91	1042.36	317.18	-245.85	1077.73	242.24	-232.92	1001.68	-9.91	130.04	63.36
0.71000	764.74	-293.25	581.45	715.10	-284.30	610.96	693.14	-266.65	625.81	438.80	-269.98	724.48	424.50	-271.63	734.53	319.53	-266.36	1042.30	317.16	-246.31	1077.67	242.20	-233.55	1001.59	-9.53	130.04	63.41
0.71500	765.11	-293.80	581.73	715.87	-284.76	611.20	693.59	-267.13	625.94	439.12	-270.15	724.52	424.74	-271.80	734.46	319.47	-266.85	1042.19	317.16	-246.83	1077.60	242.16	-234.05	1001.53	-9.72	130.06	63.48
0.72000	765.44	-294.33	581.89	715.75	-285.64	611.16	693.83	-267.63	626.04	439.36	-270.32	724.55	425.07	-271.93	734.46	319.45	-267.34	1042.06	317.12	-247.30	1077.50	242.23	-234.44	1001.40	-9.34	130.11	63.49
0.72500	765.74	-294.89	581.96	716.53	-286.13	611.32	694.06	-268.11	626.02	439.76	-270.50	724.57	425.41	-272.12	734.44	319.41	-267.84	1041.93	317.03	-247.77	1077.38	242.32	-234.96	1001.28	-9.64	130.20	63.49
0.73000	766.03	-295.47	581.88	716.28	-286.95	611.24	694.27	-268.62	625.97	440.09	-270.71	724.54	425.72	-272.34	734.41	319.45	-268.32	1041.83	316.98	-248.24	1077.25	242.44	-235.48	1001.15	-9.35	130.27	63.47
0.73500	766.18	-296.05	581.81	716.95	-287.18	611.26	694.57	-269.12	625.90	440.34	-270.91	724.45	425.97	-272.53	734.33	319.46	-268.83	1041.73	316.97	-248.71	1077.13	242.56	-235.89	1001.01	-9.70	130.30	63.46
0.74000	766.29	-296.62	581.66	716.53	-287.71	611.09	694.81	-269.62	625.84	440.48	-271.13	724.33	426.16	-272.76	734.22	319.46	-269.31	1041.60	316.98	-249.20	1077.01	242.73	-236.39	1000.79	-9.43	130.31	63.39
0.74500	766.30	-297.23	581.50	717.16	-288.29	610.94	695.04	-270.11	625.75	440.66	-271.38	724.20	426.43	-272.99	734.13	319.55	-269.77	1041.46	317.03	-249.66	1076.85	242.87	-236.90	1000.52	-9.77	130.33	63.35
0.75000	766.35	-297.82	581.23	716.78	-289.15	610.63	695.09	-270.62	625.55	440.83	-271.60	724.07	426.62	-273.26	734.03	319.64	-270.23	1041.29	317.04	-250.13	1076.68	243.03	-237.34	1000.26	-9.49	130.38	63.28
0.75500	766.33	-298.46	580.95	717.39	-289.71	610.38	695.20	-271.10	625.33	441.00	-271.82	723.96	426.78	-273.52	733.88	319.77	-270.72	1041.12	317.09	-250.59	1076.49	243.17	-237.82	999.97	-9.82	130.41	63.21
0.76000	766.30	-299.16	580.59	717.55	-290.21	610.11	695.23	-271.59	625.04	441.17	-272.10	723.83	426.85	-274.08	733.69	319.88	-271.21	1040.95	317.15	-251.06	1076.31	243.34	-238.18	999.73	-9.94	130.44	63.14
0.76500	766.23	-299.84	580.20	717.62	-290.61	609.77	695.35	-272.06	624.72	441.35	-272.41	723.67	426.92	-274.70	733.45	320.02	-271.73	1040.77	317.26	-251.52	1076.10	243.47	-238.53	999.45	-10.03	130.47	63.09
0.77000	766.18	-300.46	579.67	717.13	-291.43	609.30	695.38	-272.54	624.34	441.49	-272.74	723.47	426.98	-275.06	733.23	320.09	-272.21	1040.55	317.34	-251.94	1075.85	243.59	-238.92	999.19	-9.81	130.51	63.07
0.77500	766.06	-301.13	579.15	716.59	-291.86	608.71	695.45	-273.04	623.95	441.58	-273.07	723.22	427.11	-275.42	733.01	320.18	-272.69	1040.28	317.35	-252.38	1075.57	243.72	-239.37	998.89	-9.51	130.54	63.03
0.78000	765.89	-301.80	578.58	716.99	-292.66	608.23	695.37	-273.51	623.46	441.61	-273.41	722.98	426.52	-275.73	732.53	320.25	-273.17	1040.01	317.37	-252.84	1075.28	243.85	-239.77	998.57	-9.81	130.48	62.85
0.78500	765.71	-302.38	577.98	717.01	-293.15	607.56	695.33	-273.98	622.86	441.78	-273.74	722.74	425.89	-276.34	732.00	320.44	-273.67	1039.76	317.41	-253.30	1074.98	243.93	-240.23	998.25	-9.77	130.42	62.68
0.79000	765.55	-302.96	577.26	716.92	-293.96	606.92	695.20	-274.42	622.22	441.91	-274.12	722.50	425.92	-276.77	731.67	320.54	-274.14	1039.48	317.47	-253.79	1074.65	243.95	-240.73	997.92	-9.78	130.50	62.67
0.79500	765.34	-303.58	576.53	716.33	-294.76	606.16	695.19	-275.33	621.62	441.98	-274.51	722.16	426.66	-277.18	731.60	320.65	-274.63	1039.18	317.47	-254.28	1074.31	243.94	-241.18	997.61	-9.50	130.67	62.81
0.80000	765.08	-304.14	575.72	716.12	-295.19	605.47	695.01	-276.38	620.98	441.94	-274.91	721.82	427.46	-277.59	731.55	320.68	-275.13	1038.84	317.48	-254.73	1073.95	243.95	-241.61	997.26	-9.55	130.89	62.96
0.80500	764.81	-304.74	574.86	715.91	-295.66	604.66	694.87	-277.40	620.26	441.90	-275.37	721.41	426.91	-278.01	731.03	320.73	-275.66	1038.47	317.49	-255.22	1073.60	243.95	-241.96	996.93	-9.56	130.85	62.86
0.81000	764.54	-305.26	573.87	715.72	-296.16	603.83	694.61	-278.42	619.42	441.88	-275.83	721.10	426.87	-278.41	730.66	320.65	-276.15	1038.07	317.52	-255.69	1073.26	243.95	-242.30	996.57	-9.62	130.98	62.87
0.81500	764.23	-305.78	572.91	715.41	-296.96	602.94	693.67	-279.45	618.30	441.86	-276.24	720.76	426.89	-278.54	730.36	320.59	-276.67	1037.68	317.49	-256.18	1072.93	243.98	-242.73	996.26	-9.46	131.22	62.87
0.82000	763.81	-306.30	571.91	715.15	-297.49	601.98	692.47	-280.07	617.19	441.82	-276.62	720.47	427.52	-278.62	730.24	320.48	-277.18	1037.31	317.43	-256.70	1072.59	244.02	-243.11	995.88	-9.33	131.61	62.96
0.82500	763.38	-306.81	570.90	714.79	-297.98	601.00	691.29	-280.58	616.07	441.80	-277.01	720.12	427.58	-278.99	729.95	320.46	-277.73	1036.93	317.39	-257.21	1072.26	244.07	-243.44	995.44	-9.14	131.87	62.90
0.83000	762.97	-307.31	569.77	714.39	-298.48	599.92	690.82	-281.04	615.17	441.74	-277.40	719.80	427.55	-279.39	729.60	320.43	-278.25	1036.56	317.33	-257.73	1071.92	244.17	-243.72	994.99	-9.04	132.02	62.80
0.83500	762.44	-307.86	568.73	713.90	-298.91	598.90	690.44	-281.47	614.07	441.60	-277.77	719.45	427.43	-280.04	729.26	320.36	-278.76	1036.24	317.30	-258.26	1071.64	244.30	-244.06	994.55	-8.91	132.18	62.67
0.84000	761.88	-308.40	567.63	713.40	-299.39	597.72	690.72	-281.95	613.20	441.40	-278.21	719.06	427.26	-280.19	728.89	320.33	-279.30	1035.97	317.28	-258.79	1071.35	244.46	-244.38	994.16	-8.82	132.21	62.53
0.84500	761.20	-308.97	566.50	712.89	-299.76	596.60	690.95	-282.40	612.24	441.06	-278.57	718.65	427.02	-280.55	728.55	320.33	-279.79	1035.74	317.29	-259.29	1071.10	244.69	-244.73	993.72	-8.87	132.22	62.33
0.85000	760.47	-309.43	565.32	712.20	-300.10	595.40	691.10	-282.92	611.28	440.77	-278.88	718.26	426.79	-280.85	728.22	320.40	-280.29	1035.49	317.26	-259.77	1070.86	244.95	-245.01	993.28	-8.79	132.24	62.09
0.85500	759.55	-309.96	564.15	711.43	-300.54	594.20	690.39	-283.35	609.94	440.40	-279.22	717.88	425.85	-281.19	727.63	320.46	-280.76	1035.25	317.20	-260.30	1070.66	245.20	-245.28	992.89	-8.63	132.26	61.71
0.86000	758.57	-310.44	562.87	710.59	-300.83	592.85	689.51	-283.19	608.59	440.06	-279.51	717.49	425.38	-281.51	727.26	320.59	-281.22	1035.04	317.24	-260.79	1070.48	245.37	-245.64	992.59	-8.41	132.39	61.50
0.86500	757.48	-310.95	561.47	709.79	-300.85	591.42	688.62	-283.59	607.18	439.63	-279.78	717.10	424.99	-281.79	726.93	320.74	-281.67	1034.84	317.34	-261.31	1070.30	245.57	-246.01	992.33	-8.31	132.52	61.33
0.87000	756.38	-311.46	559.85	708.83	-301.18	589.94	686.85	-283.95	605.51	439.13	-280.06	716.74	425.22	-282.06	726.82	321.00	-282.07	1034.64	317.50	-261.79	1070.11	245.72	-246.30	992.01	-8.15	132.88	61.29
0.87500	755.13	-312.03	558.20	707.79	-301.55	588.39	685.01	-284.83	603.76	438.55	-280.33	716.34	424.87	-282.35	726.49	321.23	-282.42	1034.40	317.58	-262.26	1069.88	245.80	-246.65	991.64	-7.98	133.15	61.14
0.88000	753.85	-312.65	556.36	706.61	-301.86	586.73	683.77	-285.18	602.05	437.95	-280.60	715.93	424.30	-282.60	726.11	321.45	-282.73	1034.16	317.70	-262.73	1069.65	245.86	-246.98	991.24	-7.89	133.32	60.96
0.88500	752.44	-312.81	554.41	705.91	-302.16	585.10	682.57	-285.55	600.31	437.34	-280.87	715.48	423.64	-282.82	725.71	321.60	-283.03	1033.89	317.70	-263.21	1069.42	245.98	-247.39	990.95	-8.25	133.48	60.75
0.89000	750.89	-312.90	552.36	704.60	-302.53	583.21	681.24	-286.53	598.28	436.66	-281.10	715.00	422.99	-282.82	725.25	321.72	-283.32	1033.63	317.76	-263.66	1069.16	246.14	-247.72	990.66	-8.17	133.69	60.55
0.89500	749.18	-313.09	550.21	703.14	-302.94	581.24	679.05	-287.51	596.14	435.89	-281.34	714.46	422.23	-282.99	724.76	321.86	-283.56	1033.37	317.79	-264.08	1068.88	246.24	-248.00	990.40	-8.04	133.96	60.37
0.90000	747.27	-313.21	547.92	701.01	-303.41	578.93	678.31	-288.51	594.15	435.02	-281.59	713.88	421.52	-283.19	724.28	321.96	-283.84	1033.08	317.82	-264.48	1068.55	246.30	-248.23	990.06	-7.62	134.07	60.21
0.90500	746.26	-313.83	545.63	699.30	-303.92	576.59	677.54	-288.45	592.19	434.16	-281.78	713.25	420.67	-283.41	723.74	322.10	-284.08	1032.75	317.86	-264.88	1068.22	246.38	-248.58	989.77	-6.96	134.14	60.03
0.91000	745.13	-314.38	543.10	697.45	-304.34	574.08	675.77	-288.31	589.74	433.15	-281.92	712.51	419.84	-283.58	723.14	322.14	-284.36	1032.37	317.92	-265.26	1067.84	246.48	-248.94	989.42	-6.18	134.37	59.86
0.91500	743.86	-314.59	540.40	695.45	-304.84	571.48	672.96	-288.78	586.97	432.14	-282.06	711.76	418.88	-283.76	722.47	322.16	-284.62	1031.97	318.02	-265.62	1067.43	246.56	-249.21	989.11	-5.30	134.75	59.73
0.92000	741.43	-315.23	537.23	693.24	-305.39	568.67	669.97	-288.70	583.95	431.08	-282.14	710.96	417.86	-283.97	721.77	322.24	-284.87	1031.50	318.10	-265.95	1066.96	246.61	-249.49	988.73	-5.12	135.15	59.58
0.92500	737.86	-315.85	533.68	690.92	-305.89	565.75	668.59	-288.71	581.33	429.92	-282.23	710.09	416.79	-284.16	720.98	322.33	-285.14	1030.98	318.18	-266.33	1066.46	246.66	-249.78	988.38	-5.99	135.29	59.44
0.93000	734.14	-316.45	529.79	688.47	-306.45	562.56	667.22	-288.66	578.59	428.61	-282.35	709.08	415.62	-284.33	720.13	322.49	-285.37	1030.43	318.29	-266.68	1065.89	246.75	-250.01	987.97	-6.99	135.38	59.26
0.93500	731.18	-317.01	526.04	685.85	-306.97	559.20	665.73	-289.18	575.77	427.16	-282.50	708.00	414.44	-284.47	719.20	322.56	-285.63	1029.79	318.45	-267.03	1065.27	246.80	-250.31	987.48	-7.19	135.48	59.13
0.94000	728.04	-317.98	522.05	683.55	-307.53	555.78	663.18	-289.72	572.49	425.73	-282.67	706.88	413.11	-284.60	718.22	322.54	-285.91	1029.09	318.65	-267.38	1064.59	246.79	-250.55	986.97	-7.66	135.75	59.04
0.94500	724.67	-319.04	518.03	680.65	-308.08	552.12	660.35	-289.67	569.08	424.22	-282.83	705.68	411.73	-284.67	717.15	322.59	-286.13	1028.30	318.87	-267.72	1063.87	246.66	-250.78	986.41	-7.71	136.03	58.98
0.95000	720.13	-320.09	513.52	677.51	-308.58	548.37	657.28	-289.59	565.54	422.64	-282.90	704.39	410.27	-284.74	716.01	322.63	-286.41	1027.44	318.96	-268.08	1063.07	246.54	-250.95	985.85	-8.66	136.33	58.88
0.95500	716.37	-321.15	509.10	673.69	-309.06	544.24	654.01	-290.23	561.85	420.95	-282.95	703.11	408.67	-284.83	714.78	322.76	-286.65	1026.52	319.02	-268.47	1062.22	246.45	-251.14	985.25	-8.24	136.63	58.72
0.96000	712.41	-321.80	504.42	670.10	-309.52	540.15	650.61	-290.80	558.03	419.12	-283.04	701.78	406.95	-284.97	713.46	322.75	-286.91	1025.55	319.03	-268.87	1061.30	246.37	-251.24	984.64	-8.33	136.94	58.56
0.96500	708.23	-322.16	499.70	666.35	-309.85	535.93	647.21	-291.39	554.07	417.23	-283.11	700.36	405.10	-285.08	712.04	322.70	-287.13	1024.49	319.09	-269.28	1060.36	246.28	-251.28	983.95	-8.40	137.24	58.39
0.97000	703.77	-322.88	494.86	662.41	-310.12	531.66	643.67	-292.00	550.04	415.17	-283.47	698.83	403.25	-285.17	710.57	322.59	-287.34	1023.40	319.12	-269.67	1059.37	246.14	-251.39	983.18	-8.59	137.53	58.23
0.97500	699.09	-323.17	489.89	658.29	-310.85	527.19	638.97	-292.57	545.75	413.09	-283.62	697.17	401.24	-285.23	709.09	322.45	-287.57	1022.27	319.17	-270.06	1058.37	246.01	-251.44	982.42	-8.60	137.96	58.05
0.98000	694.21	-323.83	484.79	653.97	-311.40	522.63	634.88	-293.07	541.63	410.85	-283.76	695.48	399.12	-285.26	707.58	322.28	-287.78	1021.16	319.27	-270.40	1057.34	245.82	-251.53	981.65	-8.77	138.25	57.91
0.98500	689.97	-324.42	479.80	649.99	-311.90	518.20	630.66	-293.59	537.50	408.52	-283.84	693.77	396.87	-285.28	705.99	322.09	-288.00	1020.01	319.37	-270.76	1056.28	245.59	-251.51	980.87	-8.72	138.52	57.77
0.99000	685.48	-324.71	474.76	645.74	-312.41	513.69	627.30	-294.11	533.47	405.32	-283.87	691.83	394.52	-285.34	704.39	321.88	-288.17	1018.80	319.43	-271.09	1055.18	245.39	-251.44	980.11	-8.90	138.51	57.61
0.99500	680.77	-325.03	469.54	640.81	-312.88	508.90	622.90	-294.60	529.09	402.52	-284.11	690.09	392.08	-285.41	702.73	321.75	-288.32	1017.61	319.46	-271.45	1054.04	245.20	-251.39	979.38	-8.42	138.74	57.44
1.00000	674.06	-325.30	463.81	635.06	-313.35	503.86	618.20	-295.10	524.54	399.75	-284.40	688.42	389.50	-285.48	701.08	321.55	-288.52	1016.40	319.49	-271.80	1052.89	245.01	-251.30	978.68	-8.89	139.04	57.26
1.00500	667.16	-325.53	457.92	629.11	-313.81	498.86	613.11	-295.58	519.97	397.53	-284.49	686.93	386.77	-285.57	699.39	321.31	-288.69	1015.19	319.55	-272.15	1051.74	244.77	-251.23	977.89	-9.34	139.47	57.07
1.01000	660.78	-325.80	452.34	623.51	-314.34	493.96	607.78	-295.36	515.39	394.66	-284.58	685.22	383.92	-285.67	697.75	321.05	-288.86	1013.97	319.63	-272.46	1050.59	244.53	-251.18	977.14	-9.61	139.79	56.88
1.01500	655.02	-326.04	447.00	617.68	-314.83	489.00	602.23	-295.73	510.84	390.88	-284.62	683.17	380.93	-285.69	696.13	320.90	-289.04	1012.78	319.74	-272.74	1049.49	244.32	-251.17	976.43	-9.17	139.93	56.65
1.02000	649.02	-326.63	441.78	611.63	-315.51	484.09	596.48	-296.10	506.22	386.90	-284.72	681.16	377.87	-285.77	694.54	320.78	-289.20	1011.63	319.89	-273.00	1048.41	244.11	-251.17	975.78	-8.69	140.06	56.43
1.02500	641.98	-327.18	436.26	605.27	-316.20	479.21	590.45	-296.40	501.62	383.45	-284.72	679.49	374.64	-285.84	692.99	320.55	-289.37	1010.50	320.04	-273.29	1047.35	243.87	-251.16	975.15	-8.80	140.34	56.20
1.03000	634.64	-328.05	430.75	598.72	-316.49	474.41	584.23	-296.71	497.04	380.58	-284.97	678.17	371.39	-285.95	691.56	320.35	-289.51	1009.41	320.19	-273.59	1046.31	243.61	-251.16	974.57	-8.91	140.77	55.99
1.03500	626.99	-328.44	425.29	591.95	-316.72	469.55	577.85	-297.07	492.53	377.71	-285.25	676.91	368.00	-286.07	690.13	320.17	-289.62	1008.36	320.35	-273.88	1045.29	243.37	-251.12	974.10	-8.97	141.20	55.79
1.04000	619.07	-328.68	419.87	584.99	-316.94	464.77	571.33	-297.39	488.06	374.12	-285.57	675.46	364.52	-286.19	688.78	320.10	-289.75	1007.37	320.52	-274.16	1044.31	243.13	-251.20	973.71	-9.26	141.48	55.56
1.04500	610.92	-329.19	414.46	577.83	-317.16	459.94	564.63	-297.71	483.63	369.67	-285.91	673.75	360.84	-286.32	687.47	319.98	-289.91	1006.38	320.73	-274.43	1043.38	242.84	-251.29	973.32	-9.68	141.58	55.33
1.05000	601.63	-329.92	408.78	570.95	-317.37	455.47	557.69	-298.02	479.21	365.01	-286.00	672.08	357.10	-286.48	686.29	319.88	-290.03	1005.44	320.95	-274.67	1042.49	242.53	-251.30	972.94	-11.66	141.68	55.08
1.05500	592.16	-330.34	403.08	563.82	-317.52	451.07	550.49	-298.78	474.83	360.20	-286.07	670.45	353.28	-286.62	685.10	319.76	-290.14	1004.51	321.18	-274.94	1041.64	242.22	-251.41	972.61	-13.65	141.78	54.83
1.06000	583.25	-330.77	397.93	556.54	-317.72	446.81	543.09	-299.15	470.59	355.96	-286.35	669.18	349.40	-286.76	683.98	319.59	-290.25	1003.66	321.36	-275.18	1040.81	241.89	-251.49	972.33	-14.64	142.03	54.58
1.06500	574.94	-331.14	393.09	548.49	-317.88	442.30	535.47	-299.48	466.45	351.67	-286.66	668.08	345.41	-286.87	682.95	319.47	-290.32	1002.86	321.46	-275.40	1039.98	241.59	-251.52	972.10	-14.09	142.28	54.27
