CODA Motion Analysis: throw0009.MDF [throw_1.stp]
Graph data: "export: scapula_humerus  *  Time"
Time	Marker Position																								Vector Angle		
Time	distal_hand.X	distal_hand.Y	distal_hand.Z	proximal_hand.X	proximal_hand.Y	proximal_hand.Z	distal_radius.X	distal_radius.Y	distal_radius.Z	proximal_radius.X	proximal_radius.Y	proximal_radius.Z	distal_humerus.X	distal_humerus.Y	distal_humerus.Z	proxinmal_humerus.X	proxinmal_humerus.Y	proxinmal_humerus.Z	distal_scapula.X	distal_scapula.Y	distal_scapula.Z	proximal_scapula.X	proximal_scapula.Y	proximal_scapula.Z	wrist__forearm	foream_arm	scapula_humerus
(s)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(deg)	(deg)	(deg)
1.88500	1072.21	-182.28	1004.06	1005.90	-193.89	1008.10	971.45	-191.99	1008.13	723.70	-282.27	918.26	706.39	-285.59	916.61	446.86	-289.59	1098.98	425.53	-273.38	1121.81	379.42	-289.21	1026.07	-23.42	124.97	80.62
1.89000	1070.42	-180.24	998.31	1004.05	-193.07	1002.95	969.81	-191.21	1003.20	721.41	-282.24	915.11	703.89	-285.56	913.54	445.84	-289.68	1098.02	423.99	-273.42	1120.91	378.02	-288.92	1025.52	-23.52	124.91	80.17
1.89500	1068.55	-179.40	992.41	1002.27	-191.56	997.66	968.28	-190.42	997.93	719.09	-282.20	911.94	701.57	-285.56	910.52	444.70	-289.74	1097.06	422.85	-273.44	1120.14	376.62	-288.59	1024.92	-23.57	124.97	79.91
1.90000	1066.66	-177.49	986.38	1001.29	-190.08	992.05	966.45	-189.88	992.83	716.71	-282.22	908.78	699.12	-285.02	907.49	443.56	-289.73	1096.07	421.95	-273.46	1119.44	375.22	-288.29	1024.32	-23.56	124.98	79.74
1.90500	1066.13	-176.88	979.45	1000.32	-188.59	986.29	964.48	-189.34	987.65	714.32	-282.16	905.61	696.67	-285.57	904.52	442.42	-289.75	1095.13	421.01	-273.51	1118.75	373.78	-288.07	1023.74	-24.09	124.98	79.57
1.91000	1065.52	-176.22	972.41	998.39	-187.19	980.81	962.28	-188.78	982.57	711.83	-282.16	902.53	694.15	-285.73	901.54	441.32	-289.71	1094.26	420.03	-273.85	1118.07	372.32	-287.79	1023.24	-24.85	124.96	79.39
1.91500	1063.60	-175.56	966.03	996.46	-185.75	975.20	960.32	-188.23	977.27	709.33	-281.69	899.48	691.66	-285.21	898.61	440.26	-289.70	1093.40	418.16	-273.94	1117.13	370.87	-287.41	1022.73	-24.99	125.01	78.84
1.92000	1061.48	-175.11	959.69	994.56	-185.11	969.51	958.26	-187.56	971.96	706.79	-281.13	896.46	690.29	-284.67	895.91	439.12	-289.61	1092.54	416.94	-273.92	1116.40	369.46	-287.10	1022.22	-25.06	125.23	78.70
1.92500	1058.15	-174.62	953.96	993.58	-184.50	963.44	956.28	-186.87	966.58	704.27	-280.59	893.46	687.91	-284.14	893.10	437.98	-289.57	1091.69	415.96	-273.93	1115.78	368.03	-286.74	1021.70	-24.54	125.35	78.53
1.93000	1056.00	-174.22	947.48	991.65	-184.03	957.64	954.18	-186.41	961.28	701.73	-280.12	890.51	685.32	-283.61	890.27	436.75	-289.51	1090.85	415.00	-273.93	1115.16	366.60	-286.41	1021.23	-24.64	125.44	78.36
1.93500	1052.71	-173.96	941.54	989.82	-184.29	951.77	952.23	-185.93	955.80	700.10	-279.61	887.75	682.70	-283.09	887.45	435.63	-289.50	1090.06	414.06	-273.94	1114.54	365.15	-286.16	1020.76	-24.34	125.54	78.19
1.94000	1050.50	-175.02	934.94	987.10	-184.69	946.04	950.55	-185.50	950.21	698.60	-279.17	884.99	681.22	-282.55	884.83	434.45	-289.42	1089.24	413.87	-273.89	1114.20	363.70	-285.85	1020.31	-24.45	125.85	78.48
1.94500	1048.31	-176.12	928.27	984.36	-184.39	940.29	949.00	-185.08	944.35	697.08	-278.70	882.19	679.91	-282.04	882.27	433.42	-289.36	1088.52	413.11	-273.87	1113.71	362.25	-285.46	1019.89	-24.50	126.22	78.54
1.95000	1046.13	-176.24	921.55	981.49	-184.97	934.53	947.25	-184.70	938.53	694.52	-278.23	879.22	677.38	-281.53	879.47	432.31	-289.32	1087.79	412.13	-273.45	1113.17	360.84	-285.08	1019.53	-24.56	126.43	78.34
1.95500	1043.94	-177.41	914.72	979.48	-185.58	928.43	945.28	-184.51	932.69	691.76	-277.80	876.21	674.63	-281.54	876.64	431.22	-289.30	1087.06	411.16	-273.29	1112.66	359.47	-284.75	1019.18	-24.57	126.60	78.09
1.96000	1041.60	-177.53	907.93	977.40	-186.33	922.29	943.00	-184.41	927.02	688.90	-277.34	873.14	671.82	-281.06	873.79	430.04	-289.27	1086.29	410.20	-272.88	1112.14	358.13	-284.36	1018.81	-24.58	126.71	77.85
1.96500	1039.19	-177.88	901.07	975.26	-186.50	916.06	940.81	-184.18	921.25	686.04	-276.85	870.04	668.95	-280.50	870.93	428.93	-289.33	1085.57	409.29	-272.40	1111.62	356.81	-283.97	1018.43	-24.56	126.83	77.58
1.97000	1036.75	-178.28	894.17	973.01	-186.79	909.86	938.59	-184.19	915.28	683.10	-276.89	866.92	666.08	-280.48	868.03	427.83	-289.34	1084.88	408.37	-271.93	1111.09	355.49	-283.57	1018.05	-24.54	126.97	77.31
1.97500	1034.29	-178.73	887.03	970.77	-186.45	903.49	936.44	-184.51	909.34	680.18	-277.01	863.86	663.11	-280.55	865.13	426.70	-289.38	1084.19	407.46	-271.83	1110.59	354.17	-283.17	1017.72	-24.59	127.12	77.03
1.98000	1031.76	-179.41	879.90	968.48	-186.18	897.10	934.05	-185.07	903.39	677.17	-277.14	860.78	660.14	-280.68	862.22	425.60	-289.39	1083.49	407.32	-271.43	1110.36	352.84	-282.83	1017.39	-24.62	127.25	77.03
1.98500	1029.13	-180.26	872.75	966.79	-185.98	890.40	931.71	-185.79	897.46	674.19	-277.32	857.75	657.11	-280.82	859.36	424.51	-289.43	1082.83	406.60	-270.93	1109.95	351.46	-282.44	1017.06	-24.57	127.38	76.84
1.99000	1026.46	-181.07	865.52	965.07	-185.95	883.70	929.30	-186.43	891.38	671.15	-277.49	854.73	654.08	-280.96	856.52	423.44	-289.41	1082.19	406.40	-270.76	1109.73	350.09	-282.02	1016.69	-24.57	127.54	76.80
1.99500	1023.64	-181.92	858.25	963.28	-185.97	876.93	926.95	-187.30	885.29	668.08	-277.72	851.81	651.04	-281.09	853.76	422.32	-289.46	1081.54	405.61	-270.39	1109.33	348.75	-281.61	1016.36	-24.56	127.75	76.57
2.00000	1020.80	-182.94	850.94	960.76	-186.03	870.35	924.29	-188.11	879.18	664.97	-277.96	848.92	647.98	-281.25	851.06	421.26	-289.47	1080.87	404.65	-269.90	1108.88	347.45	-281.22	1016.04	-24.57	127.96	76.25
2.00500	1017.77	-184.00	843.69	958.10	-186.83	863.77	921.64	-189.34	873.21	661.89	-278.21	846.08	644.93	-281.45	848.42	420.15	-289.46	1080.18	403.78	-269.83	1108.44	346.14	-280.82	1015.78	-24.56	128.16	76.01
2.01000	1014.77	-185.13	836.27	955.36	-187.84	857.24	918.99	-190.05	867.05	658.82	-278.48	843.28	641.90	-281.72	845.81	419.05	-289.45	1079.47	402.93	-269.47	1107.98	344.79	-280.38	1015.54	-24.65	128.42	75.81
2.01500	1011.76	-186.39	828.86	952.59	-188.88	850.68	916.25	-191.07	861.12	655.76	-278.80	840.56	638.88	-282.02	843.21	417.94	-289.40	1078.81	402.08	-269.36	1107.55	343.44	-279.91	1015.30	-24.76	128.65	75.61
2.02000	1008.63	-187.60	821.41	949.72	-190.60	844.10	913.63	-192.09	854.85	652.68	-279.14	837.85	635.88	-282.31	840.66	416.89	-289.27	1078.18	401.20	-269.32	1107.12	342.12	-279.47	1015.09	-24.79	128.95	75.38
2.02500	1005.38	-189.05	814.15	946.18	-192.42	837.77	910.66	-193.23	849.02	649.62	-279.51	835.18	632.81	-282.65	838.15	415.83	-289.19	1077.61	400.36	-269.26	1106.75	340.86	-279.07	1014.88	-24.79	129.15	75.11
2.03000	1002.14	-190.37	806.72	942.44	-194.29	831.49	908.17	-194.35	842.61	646.57	-279.89	832.50	629.68	-282.98	835.70	414.75	-289.07	1077.05	399.52	-269.14	1106.39	339.59	-278.64	1014.74	-24.75	129.47	74.87
2.03500	998.89	-190.67	799.35	938.69	-196.22	825.26	905.20	-195.68	836.72	643.48	-280.30	829.83	626.56	-283.36	833.24	413.68	-288.90	1076.53	398.75	-269.00	1106.09	338.35	-278.15	1014.59	-24.80	129.68	74.62
2.04000	995.48	-190.96	792.00	935.59	-198.14	818.73	902.55	-196.90	830.46	640.29	-280.69	827.14	623.46	-283.80	830.76	412.70	-288.74	1076.08	397.97	-268.85	1105.80	337.12	-277.70	1014.49	-24.78	129.94	74.34
2.04500	991.92	-191.47	784.79	932.50	-200.09	812.22	899.45	-198.34	824.64	637.06	-281.16	824.45	620.33	-284.21	828.28	411.79	-288.64	1075.67	397.23	-268.71	1105.54	335.99	-277.20	1014.41	-24.82	130.09	74.03
2.05000	988.36	-191.97	777.53	929.43	-202.04	805.71	896.53	-199.67	818.43	633.78	-281.60	821.77	617.12	-284.65	825.78	410.85	-288.47	1075.28	396.47	-268.52	1105.28	334.90	-276.78	1014.41	-24.82	130.31	73.70
2.05500	985.92	-192.51	769.57	926.23	-204.11	799.28	893.24	-201.08	812.51	630.51	-282.08	819.14	613.84	-285.12	823.34	409.93	-288.29	1074.92	395.73	-268.34	1105.03	333.81	-276.37	1014.36	-25.02	130.47	73.36
2.06000	983.31	-193.10	761.56	923.01	-204.95	792.79	890.00	-202.40	806.61	627.23	-282.57	816.53	610.55	-285.56	820.94	408.99	-288.11	1074.58	395.04	-268.08	1104.78	332.75	-275.90	1014.33	-25.21	130.63	73.03
2.06500	980.61	-194.84	753.69	919.62	-206.29	786.33	886.63	-204.24	800.84	623.86	-283.03	813.98	607.24	-286.00	818.60	408.23	-287.94	1074.27	394.34	-267.86	1104.56	331.70	-275.44	1014.29	-25.29	130.76	72.66
2.07000	976.66	-196.67	746.46	916.28	-207.71	779.83	883.45	-205.81	794.94	620.45	-283.55	811.47	603.93	-286.45	816.24	407.38	-287.74	1073.96	393.68	-267.60	1104.34	330.71	-275.05	1014.29	-25.33	130.93	72.30
2.07500	972.67	-198.53	739.33	912.76	-208.68	773.46	880.14	-207.51	788.99	617.06	-284.08	809.04	600.61	-286.97	813.95	406.63	-287.57	1073.63	392.99	-267.31	1104.10	329.69	-274.62	1014.23	-25.31	131.12	71.92
2.08000	968.58	-200.44	732.16	910.00	-209.69	767.01	876.83	-209.21	783.13	613.75	-284.61	806.64	597.34	-287.49	811.73	405.73	-287.39	1073.25	392.31	-267.05	1103.83	328.74	-274.26	1014.15	-25.65	131.34	71.56
2.08500	963.51	-202.41	725.65	906.39	-210.78	760.69	873.37	-210.83	777.41	610.42	-285.17	804.31	594.05	-288.02	809.59	404.87	-287.21	1072.87	391.62	-266.80	1103.56	327.71	-273.85	1014.09	-25.68	131.54	71.24
2.09000	958.35	-205.49	719.20	902.79	-211.87	754.38	869.88	-211.69	771.83	607.07	-285.74	802.05	590.78	-288.90	807.48	403.92	-287.02	1072.45	390.91	-266.87	1103.26	326.67	-273.49	1014.04	-25.79	131.75	70.94
2.09500	953.24	-208.63	712.74	899.08	-213.61	748.19	866.53	-212.56	766.11	603.71	-286.32	799.85	587.48	-289.88	805.43	403.04	-286.84	1072.04	390.23	-266.72	1102.94	325.54	-273.03	1013.97	-25.88	131.99	70.69
2.10000	948.95	-211.87	705.83	896.12	-215.37	741.99	863.09	-214.39	760.43	600.36	-286.87	797.66	584.32	-290.45	803.43	402.15	-286.59	1071.61	389.52	-266.44	1102.60	324.46	-272.62	1013.90	-26.32	132.25	70.45
2.10500	944.75	-215.00	698.84	893.12	-217.27	735.87	859.59	-215.20	754.61	597.03	-287.44	795.51	581.18	-291.01	801.48	401.23	-286.35	1071.18	388.81	-266.18	1102.26	323.40	-272.11	1013.78	-26.80	132.57	70.19
2.11000	940.41	-218.26	692.06	889.35	-219.19	729.88	857.21	-216.84	748.91	593.77	-288.37	793.42	577.24	-291.53	799.31	400.24	-286.08	1070.72	387.36	-265.91	1101.65	322.36	-271.65	1013.67	-26.94	132.70	69.57
2.11500	936.14	-221.38	685.25	884.74	-221.72	724.02	854.80	-218.65	743.14	590.53	-289.00	791.34	573.06	-292.03	797.13	399.26	-285.85	1070.25	386.45	-266.03	1101.22	321.33	-271.28	1013.48	-26.69	132.81	69.05
2.12000	931.70	-223.61	678.77	880.15	-223.80	718.22	851.34	-220.36	737.99	587.31	-289.58	789.24	569.72	-292.54	795.18	398.32	-285.60	1069.78	385.72	-265.85	1100.85	320.27	-270.90	1013.35	-26.44	132.95	68.77
2.12500	927.34	-225.69	672.13	875.52	-225.83	712.50	847.67	-221.91	732.50	584.01	-290.16	787.14	567.31	-293.06	793.54	397.33	-285.36	1069.28	385.68	-265.60	1100.74	319.21	-270.45	1013.19	-26.21	133.36	68.86
2.13000	922.81	-227.15	665.70	871.55	-228.43	706.83	843.13	-223.69	727.32	579.94	-290.71	784.86	565.11	-293.54	791.93	396.28	-285.08	1068.77	385.12	-265.70	1100.41	318.18	-269.97	1013.07	-26.41	133.71	68.84
2.13500	918.43	-229.30	659.05	867.53	-231.03	701.20	839.32	-225.24	721.89	576.53	-291.31	782.82	562.06	-294.37	790.10	395.19	-284.84	1068.27	383.67	-265.91	1099.80	317.18	-269.42	1012.92	-26.58	134.01	68.39
2.14000	913.88	-231.83	652.74	863.49	-233.66	695.71	834.41	-227.18	717.07	573.23	-292.25	780.80	558.94	-294.93	788.25	394.19	-284.59	1067.81	382.76	-266.07	1099.36	316.20	-268.91	1012.80	-26.74	134.23	68.07
2.14500	909.40	-234.22	646.32	859.51	-236.27	690.20	830.59	-229.77	711.89	570.82	-292.85	779.11	555.77	-295.03	786.45	393.28	-284.38	1067.32	382.09	-265.91	1099.01	315.22	-268.36	1012.63	-26.82	134.56	67.80
2.15000	905.46	-236.65	640.04	855.45	-237.97	684.85	826.95	-232.42	706.76	567.68	-293.41	777.21	552.64	-295.05	784.71	392.43	-284.11	1066.84	381.46	-265.94	1098.67	314.28	-267.91	1012.44	-26.66	134.79	67.51
2.15500	900.76	-239.06	634.01	851.36	-239.58	679.48	823.36	-233.96	701.43	564.42	-294.32	775.41	548.68	-295.49	782.77	391.67	-283.87	1066.39	380.15	-265.79	1098.11	313.35	-267.45	1012.25	-26.68	134.91	66.85
2.16000	895.82	-241.74	628.43	847.22	-241.21	674.30	819.44	-236.59	696.67	560.30	-295.26	773.35	545.40	-295.99	781.08	390.83	-283.62	1065.94	378.63	-265.89	1097.48	312.44	-267.05	1012.14	-26.86	134.97	66.28
2.16500	890.18	-244.32	622.99	843.08	-242.75	669.15	815.47	-238.43	691.98	556.93	-295.84	771.60	542.25	-296.50	779.48	390.03	-283.45	1065.53	377.84	-265.75	1097.10	311.51	-266.63	1012.01	-27.31	135.14	65.96
2.17000	885.24	-247.12	617.51	839.57	-244.34	664.22	811.51	-240.20	687.54	553.69	-296.66	769.87	539.93	-297.00	778.21	389.17	-283.24	1065.11	377.27	-265.46	1096.77	310.58	-266.11	1011.94	-27.93	135.43	65.89
2.17500	880.30	-249.84	612.07	836.02	-245.87	659.27	807.75	-241.69	682.72	550.43	-297.62	768.22	536.92	-297.51	776.75	388.41	-283.03	1064.70	377.39	-265.22	1096.74	309.69	-265.59	1011.87	-28.45	135.66	65.86
2.18000	875.24	-252.68	606.92	832.43	-247.79	654.52	803.96	-243.52	678.14	546.41	-298.51	766.41	533.72	-298.01	775.31	387.64	-282.81	1064.30	377.02	-264.96	1096.57	308.84	-265.15	1011.85	-29.12	135.73	65.64
2.18500	870.16	-256.25	601.91	828.16	-249.34	649.77	799.99	-245.16	673.53	542.22	-299.42	764.64	530.48	-298.54	773.90	386.90	-282.57	1063.97	377.17	-264.38	1096.60	308.00	-264.72	1011.84	-29.26	135.80	65.55
2.19000	865.15	-259.08	596.89	823.83	-250.92	645.27	795.80	-246.42	669.49	538.89	-300.32	763.12	527.26	-298.71	772.54	386.14	-282.32	1063.71	376.12	-263.64	1096.22	307.23	-264.30	1011.80	-29.48	135.88	65.08
2.19500	860.11	-261.62	592.02	819.45	-252.80	640.81	791.82	-247.25	665.08	535.63	-300.84	761.68	524.12	-299.19	771.24	385.40	-282.06	1063.49	376.11	-262.96	1096.24	306.45	-263.86	1011.80	-29.53	136.05	64.92
2.20000	855.06	-264.28	587.21	814.39	-254.80	636.39	787.73	-248.18	661.04	532.43	-301.40	760.31	521.00	-299.74	770.01	384.64	-281.77	1063.29	375.77	-262.27	1096.18	305.68	-263.52	1011.82	-29.16	136.18	64.65
2.20500	849.98	-266.91	582.60	809.89	-257.12	632.14	783.84	-249.08	656.76	529.16	-302.25	759.03	517.89	-300.25	768.85	383.92	-281.52	1063.09	375.91	-261.60	1096.33	304.94	-263.08	1011.92	-29.15	136.36	64.53
2.21000	844.94	-269.49	578.09	805.44	-259.53	628.05	780.73	-250.15	653.12	525.87	-302.84	757.80	514.71	-300.75	767.72	383.13	-281.24	1062.96	375.48	-261.23	1096.30	304.23	-262.65	1012.04	-29.34	136.35	64.24
2.21500	839.84	-271.99	573.75	800.98	-261.86	624.08	777.81	-251.07	649.39	522.63	-303.40	756.56	511.61	-301.28	766.66	382.41	-280.99	1062.89	374.92	-260.59	1096.24	303.47	-262.34	1012.17	-29.55	136.34	63.93
2.22000	834.77	-274.40	569.42	795.86	-264.28	620.17	774.78	-252.06	645.86	520.14	-303.65	755.68	508.44	-301.79	765.67	381.65	-280.67	1062.85	374.35	-260.19	1096.20	302.69	-261.97	1012.37	-29.20	136.43	63.63
2.22500	829.66	-276.71	565.25	790.74	-266.64	616.30	770.80	-252.89	642.24	517.02	-303.95	754.58	505.27	-302.34	764.73	380.90	-280.35	1062.83	373.84	-259.59	1096.22	301.86	-261.58	1012.54	-28.80	136.52	63.35
2.23000	824.48	-278.32	561.28	786.26	-268.95	612.68	766.62	-253.99	638.83	513.79	-304.49	753.61	502.05	-302.89	763.79	380.20	-280.04	1062.82	373.30	-259.52	1096.26	301.05	-261.23	1012.78	-28.95	136.59	63.04
2.23500	819.31	-279.92	557.50	781.80	-270.90	609.12	762.42	-255.67	635.50	509.86	-305.05	752.41	498.89	-303.44	762.94	379.51	-279.77	1062.85	372.73	-259.31	1096.32	300.29	-260.89	1013.05	-29.15	136.54	62.73
2.24000	814.22	-281.39	553.76	777.27	-273.12	605.80	758.10	-257.37	632.25	507.41	-305.39	751.85	495.84	-304.03	762.17	378.80	-279.51	1062.89	372.19	-259.31	1096.41	299.57	-260.53	1013.34	-29.12	136.77	62.43
2.24500	809.26	-282.78	549.98	772.73	-275.35	602.58	753.87	-259.55	629.13	505.17	-305.69	751.35	492.84	-304.62	761.48	378.01	-279.25	1062.97	371.65	-259.47	1096.52	298.88	-260.20	1013.58	-29.04	137.02	62.11
2.25000	805.31	-284.74	546.39	768.24	-277.20	599.38	749.68	-261.28	626.10	502.14	-306.02	750.66	489.79	-305.19	760.84	377.31	-278.97	1063.07	370.48	-259.29	1096.42	298.18	-259.89	1013.79	-28.31	137.13	61.60
2.25500	801.33	-286.73	543.03	763.79	-278.57	596.23	744.61	-262.80	623.14	498.24	-306.65	749.65	486.75	-305.77	760.26	376.66	-278.71	1063.17	369.77	-259.34	1096.52	297.46	-259.54	1014.11	-27.62	137.16	61.23
2.26000	797.31	-288.61	539.79	759.36	-279.98	593.14	739.38	-265.14	620.22	495.03	-307.04	748.99	483.69	-306.37	759.76	376.00	-278.42	1063.28	368.54	-259.46	1096.47	296.74	-259.24	1014.48	-26.79	137.32	60.74
2.26500	792.35	-290.46	536.57	754.90	-281.35	590.28	734.24	-266.76	617.37	492.74	-307.32	748.66	480.69	-307.25	759.30	375.30	-278.14	1063.48	367.84	-259.29	1096.63	296.02	-259.01	1014.85	-26.58	137.64	60.40
2.27000	786.39	-292.06	533.24	750.41	-283.00	587.45	730.93	-268.93	614.83	490.52	-307.65	748.47	477.68	-307.87	758.88	374.64	-277.89	1063.69	367.36	-259.32	1096.87	295.29	-258.62	1015.25	-27.36	137.75	60.12
2.27500	780.39	-293.82	530.13	746.76	-284.60	584.93	727.80	-271.07	612.31	487.52	-308.24	748.01	474.69	-308.51	758.49	374.06	-277.62	1063.96	366.85	-259.47	1097.13	294.60	-258.26	1015.68	-29.01	137.69	59.81
2.28000	774.41	-295.52	527.10	743.13	-286.08	582.52	723.64	-273.34	609.92	484.37	-308.90	747.56	471.68	-309.15	758.16	373.47	-277.35	1064.22	366.33	-259.59	1097.40	293.93	-257.99	1016.12	-30.65	137.70	59.48
2.28500	769.50	-297.92	524.43	739.49	-287.62	580.21	719.52	-275.55	607.54	481.23	-309.25	747.11	467.95	-309.75	757.57	372.80	-277.06	1064.51	365.83	-259.38	1097.71	293.29	-257.68	1016.59	-31.36	137.58	59.03
2.29000	764.76	-300.16	521.58	734.33	-288.80	577.60	714.57	-276.86	605.14	478.19	-309.82	746.77	464.81	-310.34	757.24	372.07	-276.79	1064.84	365.33	-259.39	1098.04	292.60	-257.38	1017.05	-30.56	137.71	58.70
2.29500	759.98	-302.43	519.04	729.18	-290.30	574.99	710.54	-277.59	602.73	475.16	-310.44	746.46	461.83	-310.90	757.02	371.36	-276.57	1065.18	364.85	-259.21	1098.41	291.87	-257.13	1017.52	-29.76	137.77	58.42
2.30000	755.22	-304.61	516.42	724.18	-291.73	572.39	705.50	-278.30	600.48	472.14	-311.01	746.21	459.59	-311.45	757.13	370.63	-276.27	1065.54	363.63	-258.90	1098.51	291.15	-256.88	1017.97	-29.00	138.08	58.08
2.30500	750.34	-306.20	514.22	719.90	-293.20	570.10	701.31	-279.60	598.45	469.08	-311.58	745.93	456.78	-312.02	757.01	369.95	-276.09	1065.90	362.91	-258.96	1098.83	290.44	-256.65	1018.48	-29.00	138.12	57.75
2.31000	745.65	-307.65	511.84	716.40	-294.94	568.15	697.29	-281.78	596.32	465.30	-312.15	745.38	453.85	-312.54	756.85	369.29	-275.87	1066.28	362.38	-258.42	1099.19	289.70	-256.40	1019.03	-29.84	138.01	57.48
2.31500	740.90	-309.12	509.63	712.16	-296.62	566.17	694.29	-282.96	594.47	462.25	-312.70	745.12	450.88	-313.06	756.71	368.69	-275.67	1066.71	361.86	-257.75	1099.60	288.95	-256.18	1019.58	-30.06	137.84	57.19
2.32000	736.32	-310.49	507.25	707.90	-298.26	564.19	691.34	-284.91	592.70	459.21	-313.27	744.92	447.90	-313.32	756.61	368.01	-275.42	1067.13	361.32	-257.35	1099.99	288.18	-255.86	1020.12	-30.23	137.68	56.91
2.32500	731.64	-311.99	505.13	702.93	-299.58	562.09	688.29	-286.22	591.28	456.93	-314.02	745.04	444.99	-313.81	756.54	367.33	-275.14	1067.57	360.73	-257.09	1100.40	287.43	-255.51	1020.68	-29.65	137.63	56.62
2.33000	727.13	-313.33	503.03	698.74	-300.81	560.21	683.36	-287.57	589.53	454.00	-314.82	744.94	442.11	-314.26	756.48	366.62	-274.87	1067.97	360.85	-256.50	1101.02	286.68	-255.21	1021.23	-29.47	137.74	56.53
2.33500	722.56	-314.70	501.17	694.64	-302.12	558.39	678.45	-288.73	587.59	451.05	-315.33	744.83	439.34	-314.71	756.46	365.90	-274.69	1068.40	361.19	-256.16	1101.71	285.93	-254.89	1021.77	-29.33	137.91	56.52
2.34000	717.99	-315.99	499.26	690.58	-303.31	556.53	673.35	-289.18	585.78	448.11	-316.02	744.74	436.54	-315.17	756.45	365.10	-274.50	1068.76	361.54	-255.91	1102.37	285.15	-254.69	1022.28	-29.21	138.10	56.53
2.34500	713.45	-317.30	497.41	686.50	-304.81	554.84	669.34	-290.33	584.00	444.44	-316.54	744.29	433.73	-315.63	756.47	364.28	-274.30	1069.13	360.43	-255.36	1102.56	284.41	-254.40	1022.72	-29.38	138.00	56.12
2.35000	708.97	-318.46	495.65	682.44	-305.93	553.17	665.32	-291.45	582.53	440.71	-317.22	743.90	430.86	-316.06	756.45	363.48	-274.12	1069.49	359.62	-255.03	1102.87	283.63	-254.04	1023.20	-29.54	137.84	55.79
2.35500	704.62	-319.20	493.94	678.38	-306.75	551.64	661.50	-292.48	581.04	437.73	-317.92	743.78	427.99	-316.49	756.44	362.78	-273.96	1069.89	358.29	-254.46	1103.00	282.86	-253.69	1023.65	-29.52	137.78	55.30
2.36000	700.17	-320.38	492.40	674.38	-307.47	550.05	658.66	-293.50	579.85	434.82	-318.36	743.70	425.17	-316.89	756.45	362.04	-273.75	1070.28	357.51	-254.14	1103.29	282.08	-253.32	1024.20	-29.69	137.58	55.02
2.36500	695.82	-321.56	490.81	670.40	-308.25	548.61	654.93	-293.71	578.42	431.94	-319.01	743.60	422.40	-317.28	756.50	361.31	-273.58	1070.64	356.90	-253.92	1103.61	281.26	-252.99	1024.71	-29.72	137.53	54.79
2.37000	691.51	-322.69	489.19	666.45	-308.97	547.14	652.25	-294.06	577.28	428.35	-319.69	743.21	419.60	-317.65	756.52	360.60	-273.38	1070.97	356.31	-253.70	1103.90	280.50	-252.73	1025.13	-30.07	137.17	54.53
2.37500	688.24	-323.78	487.90	663.32	-309.98	546.10	648.63	-294.25	575.98	425.44	-320.35	743.10	416.91	-318.00	756.55	359.88	-273.20	1071.28	356.44	-253.47	1104.43	279.76	-252.42	1025.53	-29.99	137.10	54.45
2.38000	683.96	-324.87	486.40	660.30	-310.63	545.03	645.91	-294.44	575.02	423.33	-320.52	743.32	414.12	-318.32	756.54	359.19	-273.03	1071.57	355.36	-252.91	1104.53	279.05	-252.23	1025.93	-30.93	136.98	54.05
2.38500	679.72	-325.93	485.06	657.27	-311.55	544.07	642.32	-294.56	573.85	420.60	-320.84	743.27	411.42	-318.67	756.52	358.44	-272.88	1071.84	355.29	-252.57	1104.98	278.26	-251.98	1026.40	-31.79	136.92	53.97
2.39000	674.61	-326.94	483.41	653.47	-312.39	542.80	638.73	-294.67	572.71	417.80	-321.18	743.22	408.67	-319.02	756.50	357.75	-272.68	1072.08	354.92	-252.03	1105.29	277.45	-251.77	1026.82	-32.75	136.83	53.80
2.39500	670.56	-327.81	482.12	648.81	-312.98	541.28	635.07	-295.41	571.54	414.33	-321.53	742.84	405.96	-319.32	756.51	356.97	-272.51	1072.29	355.03	-251.75	1105.74	276.67	-251.45	1027.17	-32.00	136.63	53.74
2.40000	666.50	-328.71	480.81	645.05	-313.73	540.01	631.39	-295.57	570.31	412.25	-321.61	743.06	403.26	-319.61	756.50	356.18	-272.34	1072.47	354.63	-251.52	1105.97	275.92	-251.10	1027.53	-31.83	136.72	53.58
2.40500	662.51	-329.60	479.60	640.52	-314.54	538.51	627.83	-296.29	569.11	409.62	-321.91	743.02	400.59	-319.90	756.52	355.39	-272.10	1072.64	354.00	-251.33	1106.11	275.13	-250.92	1027.81	-30.98	136.69	53.35
2.41000	658.46	-330.90	478.39	636.81	-315.56	537.29	624.30	-296.96	567.95	407.60	-322.23	743.25	397.98	-320.18	756.53	354.65	-271.91	1072.81	353.39	-251.11	1106.27	274.41	-250.71	1028.13	-30.85	136.77	53.11
2.41500	654.59	-331.68	477.20	633.17	-316.30	536.17	620.72	-297.63	566.90	404.27	-322.52	742.90	395.43	-320.45	756.54	353.90	-271.71	1072.97	352.02	-250.56	1106.18	273.63	-250.50	1028.35	-30.93	136.59	52.68
